customer_id;card_id;region_name;sex;birth_date
BBDFB0E28ED95818FA195214E6ACF321;F253FEDBD2D1352E15D0CB4880DA27DD;Воронежская область;F;1962-06-29
BCF1B205D4B6C31652A2B8DF69223D8A;14EC4AC8A36206596D6BF5185F3E0194;Ростовская область;F;1971-08-16
C042F23358CA8182B2689D9D6601D497;D27D2BC45629CE9CA02CD55E957E8038;Красноярский край;F;1994-04-15
C1D32C030E979EDB95C6863445F53DF6;24E2B131658CDED7A4F11C64D0B19BF4;Республика Тыва;M;1982-04-26
C5BD1B7E5757C2EC5C645084FF928EDA;E547246EDAF88625F40B256828788C2B;Омская область;F;1993-01-31
C8C5C4F5E2935A4BBF6ADF94AB5611A7;86D58A6CF6C4BA82D8EB572578194638;Республика Тыва;M;1964-05-02
C9011F3E0986010D5F08EF32811F54A6;5524DD0E9ABC03AE129777E51390D0F7;Забайкальский край;F;1991-04-30
C91C9BE4EA509D6FC450627A8295C800;30B6B8A4C3D3F4840F3FBAAAF3C374A0;Республика Саха (Якутия);M;1986-05-21
C937BC9AF96CCE00FE6D12B3C0B47E68;F08A27198CBE325433816459156EC19D;Москва;M;1966-05-16
C96A0E818CBC024E31904A8FAD54E541;8F3B052565E0B215B220D6F99544C4C0;Москва;M;1985-09-28
CE50CCB9E786DDAEC028DC49B8EC4943;A114F2FA7174DE8A34D747E7FBBD3C64;Красноярский край;M;1979-05-25
CF18175538C414EFF86F1FB0BAC6D4A7;E54C26A9382477044F19CA58EFB2D8CA;Красноярский край;M;1962-02-15
CF3BCA2ED2760E68D428141DAACF39E9;4EBB147D0A0D25047B6851D6EB6E3C10;Москва;F;1999-01-11
D1491B6E91AFCBE4EAA094FB21A60F3B;32723168298B3EDECABE8F58F85B76E9;Санкт-Петербург;M;1984-03-18
D9CE2AAD28CE7079AE7B574AA5E629D7;D1BF2D7F2514D0682A8AF88E5EF3BC5A;Санкт-Петербург;M;1988-04-04
DBD5F035CDEBD86A1D00AC856B4FD61A;2CF84F7EB6E3052E1B2C477B52E8C65C;Краснодарский край;M;1969-02-14
DC67D3DF25995E507F75D8CD31E6C76E;5CA88B841A00212E223B3032D2CB693E;Хабаровский край;F;1967-10-15
DF91565284907344B107A980820A2FAC;B524C831645E71F06E980C0A0E14A96A;Астраханская область;F;1993-10-29
E561BE622C7D3B8C759700639ECD4C6B;AFDC47C963E663494EE2077FE5215120;Республика Татарстан;F;1989-04-08
E62F66A2B62B78837CACFA0A24D4CD1F;FBB483F6A0A83EA8A7152E852CF6B7B6;Москва;F;1961-04-22
E78DD3E7433583140120D05D8394EF88;2B21C31BB34F298B15DCC2648BA2858E;Москва;F;1978-07-15
E8DC491231BB558AC417CE2EFB4AD160;A86EBA9A756526CFD3C2B73C567C2385;Москва;M;1992-04-08
EC437C4616541949B2D0A61DB3E876F8;D64CD955B098E8E5C93DCC0523FB0E06;Красноярский край;F;1985-08-14
EE8E4647774244F358B8A4F2881FAEE2;265AB16779D4E89ADE4D09D36E2D4E95;Астраханская область;M;1956-01-17
EFF954918A78E6A77B5D7C439A7E3AA1;3DD40244EB6191B543BE94AB7C72B94B;Красноярский край;M;1948-12-07
F2E780B29C85C318BEB2F1AFE707AFBF;4493867FF3466731A949A354FA0F2F0C;Москва;F;1982-11-03
F7BC3EDB07875E64E0A2FCFB1080FF84;87C1FF15F8B5D0AD042A5F91B81D54A5;Москва;M;1970-01-25
FA32ACDE46D12DC1605068C4F3D309A6;40907D08F49E4D3B7B94B1CEC5039B7F;Московская область;F;1975-04-14
FB55178EABB6F7C1554D6C73C00C29E3;3E93DFA39749916B46229C9DEE6837C1;Санкт-Петербург;M;1967-03-11
FFD84968307FC6272A9FF6B3A43F269A;8FE24EFEE450B15E57A018822D86E0E1;Курская область;F;1985-04-30
048C34209D21671371750B9E045F618F;6FDFA1B342C3D4DED760205B0581944D;Самарская область;M;1984-05-04
058CD1F2568AC91CEBFEC3A5E01E5222;BF3DF6030935E8D83B4B44BEB51705C6;Свердловская область;M;1985-09-15
0608283F2D14F9B454F00084A5E4FB86;5DC4899B02B1696F499961C716DBE1E1;Московская область;M;1983-04-01
071CAED44FB49B8556D800C8ED200643;CCE278B1046A3C30407B271E181E59EE;Хабаровский край;M;1985-08-08
08AA0A8CEE402E6AC8D034E52DB29398;41594ED38D128D298686405164A69FBF;Хабаровский край;F;1999-02-13
09CB2ED6DD65D860FD2B0483F3FDAEF4;B4567568A6925530A2B94ED60565EADE;Хабаровский край;M;1971-09-04
0AFBF321FD4145E13D131E503F50714C;2BD72AF8D3F5C992F8A793F24B59C525;Владимирская область;F;1972-12-24
0D6A6E7CECD8FA4E93941C47E48700AC;B04655ED4556DC4792BB63C16AA6C7D6;Республика Татарстан;F;1970-01-29
100629C213F4E919764088D9D9E30ED2;6DEC9659C06BDF075FC19F6D09ACBC89;Хабаровский край;M;1975-08-10
109C778C526EEE38ABA4A53D36B1FD0F;AC902EF49470F8249FB80ADEBA77687F;Москва;M;1989-04-07
14E9DEE562AF6A6DF9968C5FF81C34DB;8D9BB2E4AFD6B05A2120A77FA87B1DFF;Омская область;F;1984-03-30
18EBCC88E00AFA1A8F8870A38120A147;7BACB2151FD5069CEB9548B61CAAE2F8;Челябинская область;M;1992-09-07
1DBAE0FA6790B21B285ADF243606F364;321641E286C0647AD3E96C0E7F0F4E51;Краснодарский край;F;1987-12-15
25F7FFBFFF1F2EDCA42AAD343A8F7F4E;78DB4345141E192B31EF551405ECD8F9;Забайкальский край;F;1976-07-31
2C555E2EDC17E81DCF881A623FFE0318;28877920CAB139AD608B776A556DE180;Омская область;M;1986-05-04
2F9FCBF2E31682165ACB3DEEB5BAF45E;03FD5B592551CB2009147F4E36153029;Краснодарский край;M;1977-06-15
305B6D3103811D5EE064ACBA94D27EED;441196539B607560432562E3A3DDE158;Красноярский край;M;1980-04-12
3409EEF54257829F1718CD425F703CC0;8251CE08C5EBC8ED17F3AE277C22F1AA;Республика Башкортостан;F;1983-10-24
34B27E641E4D21261930B764B8D446D2;A8AA386054CF91396BE1D8A94DEFA055;Республика Татарстан;F;1970-10-29
386566853F784E64BE8F66EABCC19034;C7ECB4BE204E9C6896919CBBE5C9240A;Красноярский край;M;1985-05-01
3A18DC3C3FED0D73BDC14BB67C930F14;2A0A87A5655D08924AF8BBEC098E82A5;Нижегородская область;M;1957-10-02
3B2F36943BE8EDDB57BA32C7A9588911;C425455AE6B4F1B1F6AE36BB480895B2;Санкт-Петербург;M;1976-10-16
40B9F3CC31A88E3718AA6FF07F2CC639;AED1900CD7C524750E31B42DF2A305F9;Московская область;M;1965-01-27
45D949D64F70EB9819B0B1240ACC50FE;E46CB49122E8901EBFAAA84A2E298391;Омская область;F;1997-02-23
4A815A468743759AFC9B1B8C4F6E09FF;47CAD6364277938C1CC8379BCE857197;Самарская область;F;1998-10-24
4BC8171913AC9EC46199E752E0F023E1;A9DEDD58F0DAC1D09ACF5ABEE83D7F0A;Москва;F;1982-11-08
54D4B3573C0F4B3AA2FB987CE27C9879;EC0A1CF5F5EC5C176498167542ACE9B8;Москва;F;1978-03-10
5718F9570345054F27A7737BFF3865F8;E8420F342737DAB4E831516202E037A1;Красноярский край;F;1995-09-24
58C53C535CAFECEF753439FCA0E7317B;259923348D1CB064930D562E508A29F3;Удмуртская Республика;M;1992-07-28
58D9AB104D0DC41B78389D60917CE06C;7E5D204AD5509C1C8AE3F3541622A256;Красноярский край;M;1974-03-02
5961B8A6602623FD247BE4DAF131F9E7;C0CCFF4666815CC7A5C026D2928B9494;Иркутская область;M;1986-05-05
59A218E2C1589D2564B6684A16BCD18D;9B8BF3856269E264865522F516088716;Москва;M;1987-02-06
5C727439A1622783C2D2CAAC893E82E7;9CBB4FBA0866E98CE16DC32608B15E5B;Липецкая область;M;1983-05-01
5D964332260976FE442A13B3B1E72D03;0143D4528E3724B6A40CAC2AFA6265E1;Москва;M;1973-07-19
5DC13E94252BE67F17576C0549D5B1C9;022CC796DF0C2044330EEE875D8701A9;Волгоградская область;F;1972-11-13
5ED432E6531993F263D601B7751C62C3;803A07F3EE99A8275668394AF699CA1C;Иркутская область;F;1969-02-21
60307C1BB99842FFAD8494651C3E567D;EA12C404C934D49CD902991409202C5D;Курганская область;M;1992-10-08
6112A50F8266C25F9E75795A9650FA5D;75010188BC039E683BF569F9C4F708E8;Москва;F;1976-10-07
65FC87391278607E8CF30F0544087AB6;5587D4C392CAE16EE07A1B7D608FD102;Красноярский край;M;1958-03-28
6FE46F6F9EC3C58F58A411E862F5AE30;8F5E7F284EF211CBA1151606D3BC7DD4;Москва;M;1988-09-29
705D703238C0596FADA43ABF2A70452A;268742FF6F20C6D6E8F53C054ED91813;Липецкая область;F;1967-06-01
70859B1BAAFF4C431BF91371F03F9939;E506D8C9C6BCF4A80DA476A8D9EED129;;M;1969-03-12
70EA5BF4A0714BE07C97B9557DBF7DA5;669EB7064FFA936A530C1DC032B23BEC;Омская область;F;1947-10-05
731B5BB6495B9A2ED5B1360E05982784;2FAF42B3A776A4497BB571DE4CEF2AF8;Москва;F;1968-11-05
751278D35E5B4643472A561F5E6BC8F8;AC602838087B478BB5796EC2ABF3DEF0;Санкт-Петербург;M;1969-01-07
768E36F6E0FB26932382F7A3A587FCC3;C4AA5725EFDB4B08F0F2B2D48893807E;Хабаровский край;M;1956-03-05
793633B9CCDE4AFF24EAF93D64DFA88A;E454C5CF5D7457F63B09A8BF8A348EEE;Еврейская автономная область;M;1985-09-16
7A0A40247E422774C774CE9EE6289920;A93595133DA7FF8C7088D88C960A32E4;Тюменская область;F;1990-06-05
83C033D4DCB61126A7A556171CD44F0C;817441EA09F3C2573C10582777FCE882;Красноярский край;F;1968-12-17
884F5E2CE5B7D58E7CC078D0703217AE;BDF690D2FA84D94FC1CDDD54A1E56CCE;Москва;;1962-01-05
887AE9E4F5F58DCBAF0401EB24EA5851;ACBF792A9BDDCA823466150315BC0059;Москва;F;1981-07-19
8A2BC0EC7DB971021818AE2C0F17B258;DA2A7CB899651748E335E5EAC12207C5;Тамбовская область;F;1976-01-10
8E33E16A62DDEDBC7970DAE12031C366;27E22B5C2DB67760B36502003D960F85;Новосибирская область;F;1988-12-31
93F38C7E47B0B735397F64A538CF0C8C;88564DA2E5320E3772A463592F650C8C;Санкт-Петербург;M;1978-12-05
966FC482B47DE311D662E4AD38E05FB0;809104303639297A3C0BC6E3BA8EF3E3;Москва;F;1986-08-26
A1867E2285B204596808F0E4CD8D5542;4558EE33637BE8AC74B7D50342DB2C8C;Воронежская область;F;1964-03-25
A36580D016FAD80285C5FB4E515C886F;ED55812783EFE3DCA33A4A8777C3262E;Санкт-Петербург;F;1967-03-06
A43C1E759253054A3736D3CFBC9321EB;CBDAAADC1985AACDB41FA7F68A46DC54;Ростовская область;M;1985-11-08
A518615755E864811369BBC54C9A484E;82012900770586CB86096B33C2B7AD00;Москва;F;1962-10-09
A65750FCB9D80125BC228EEA26DA4828;25510097EE50A97BCBB0994889F66B5A;Пензенская область;M;1990-09-28
A8436D46F1280DE8AD915AD21CC349E5;A24A5754131F5A754BF083C414ACBCAC;Республика Тыва;F;1974-05-14
A9AEAE6CAE2F5236BAAA0BD1B2D834AB;3E89DFCBE27A79B281C2D61A879F48D5;Омская область;M;1990-06-01
AFFE30CE60E4CE1B7A7B68EF848095FB;30A3F0CF5FD5863D6A95543CAABC749B;Санкт-Петербург;F;1976-08-11
B2AFC6E1E73225986D63B05AB205BF44;6B167DFF35A0C9C2665A46A6C6DF39DB;Москва;F;1982-05-31
B5C68F05BD7F011249178EEF3A745FE6;10C18F2C7DBB3A8C509B71C53B2465AA;Приморский край;F;1952-08-25
B883BFA4170867C072B5CA388234C604;7658141FF3427242B9CA8178DC715448;Хабаровский край;F;1966-01-15
B8FBAEC338A987D3E878ACEAB7261382;8234580F7288005BBEB2257726EE45F7;Красноярский край;F;1976-02-04
BBAAB92A6F35DCD0D677AECE90B78BA7;D591405FE5CF86ACB59C0AA5BB9233F8;Астраханская область;F;1953-03-30
BEBC1D9226E667779586D85AB8F8E048;87C225C30AC4A3AB9581E3A7ED32D8BC;Сахалинская область;M;1965-01-01
C708F9AEAAE7F17FA42524CE74448436;00D66F59C71A14DC2BE95B3BCAF07451;Москва;F;1985-07-30
CCD1381E4CA3F55008195A06AB340A83;6C29636361120FD09AC5D39A6D8DBC3A;Москва;M;1967-03-09
D0F282AA18AA87539CD12DE6701A3DAA;0B0AAA1A2E549D47F361A7C1B92F4982;Амурская область;M;1987-05-13
D354230609B8D0890C4B1D043E1E9AC5;3D2AFCC34BA196A9E229E8B00733860B;Алтайский край;F;1977-12-06
D9156718785EA3B8E3749CF0BFE43FCF;77409DA8FD244F5E316F9D46C5B01179;Республика Татарстан;M;1987-04-17
DD4208BA1B3D553EE938414CED0B1B10;B727DBC640DA677A2204BE196A91E5A8;Новосибирская область;M;1962-06-19
DD52DC1EFBB0A95FD614619564E807D9;ECA0AE8D216E520EEB4386A748AFC329;Республика Тыва;F;1994-06-01
E6E473BE204C96BA508E181485C58C53;69F7373B99CB6DAEADBBF3255A3D9636;Самарская область;F;1981-07-24
ED695C7922FEF0FB05FB21D863A4022B;05DE6024241BDF8ACB4919D097AA112E;Москва;F;1977-09-28
EE65B2096523288ED072F07A708EBEFD;52CDEF0ECD711C5FA1076941212D12F3;Москва;F;1997-06-16
F1066F4A8C11ABF954B2B39854333E8C;66C66B0750BE36F009DD60B4C14EB89E;Красноярский край;M;1983-10-25
F32F70A19CD6F7AF1E060746D65D8EF5;68E96CCCD4FC59B3CDF208DCA8EDF73E;Красноярский край;F;1975-02-07
F419DA1A71951F9A2CA2E4F0E13D838A;73DDBD5BB34FD703E1C8F37D9381B097;Краснодарский край;F;1997-11-03
FFEFCF259306206463FB14DD01332AE9;4D32A61B48A900D6998C088B73335965;Хабаровский край;F;1985-11-26
030B4E9D26E916F5CA22A78FDB36BF64;7EC7F19CCF8B4834A8E98CEF4BF91B3E;Липецкая область;F;1963-08-09
048C34209D21671371750B9E045F618F;C9D361B0296106B467020727F7329886;Самарская область;M;1984-05-04
048C34209D21671371750B9E045F618F;DDB70E60BC29B16D61A2B6167654914A;Самарская область;M;1984-05-04
05347FF04C750066BCDA337B4FB3BA71;2245A288A3B3BB7149470B7D8BDE149D;Астраханская область;M;1987-05-12
05D1FD385DFD06D12B17C43888CC7B3E;4E172622E0D92BB586BE174F15148810;Красноярский край;M;1982-08-17
06020273ACD3743ACD77F0B8FDF4DDEE;2D1B809256179660F0C0F39E3706F0B6;Московская область;F;1995-01-27
077EF7D450D8AF51FBF6264C3A8D5352;C7BDD1079ABB71B6BAE9EE3CFF6554B0;Челябинская область;F;1960-01-01
0D70CBD59C60A234454C23CD0A9742B5;391E05F743AF57509BD858BB53381BE2;Республика Саха (Якутия);F;1979-04-27
0FD3CEE76E24DAE1E1BBC03E81A55F0E;86D2D06317CF2811A2A110EED917BAAE;Алтайский край;F;1986-12-04
147BFC161792F478FA48DDFD2EDA65E3;52B61BC84888B0F0F1B5D98F56CA910E;Санкт-Петербург;M;1963-12-29
147BFC161792F478FA48DDFD2EDA65E3;991408CBC56E250FA14ED7C7C7B63B22;Санкт-Петербург;M;1963-12-29
185718A102DB2CAB3609E6BC52AE01F2;D08508583DF8853E0C9F17952262C8EA;Еврейская автономная область;M;1981-04-20
195ABE0D6579539FEA538EF9038F62A1;BBD009CF2C7FF1B4DEC5A34587322057;Тюменская область;M;1991-09-24
198565DBBAC1C9C5015C4EEF2CEF3540;87DB8B861A93B07DAA3885CF90183D51;Сахалинская область;F;1968-10-15
1E135CE45E90B79FDC85F5A7CF430A09;717D097B4869535666FFF85B1DF5C164;Санкт-Петербург;M;1968-05-09
20677D1627D5ED012FA1FEAF0D168EA1;841FB19CCD20C4FC1AC76931B4D3F2AE;Красноярский край;F;1982-04-01
21B20573B438DB47D664CE2166D5DB96;3FF7A4013FB98FE661CF767FD32415A7;Кировская область;F;1963-05-06
21F44D4C620444E0F7F818EFE8E41D85;61046AF7C6895C2499E5CD6F148E84FA;Ростовская область;F;1994-04-24
23B5BA7E3B9D2A636FB04A332DB19C6A;2E03833F2214D7FDEB03D393EB493874;Красноярский край;M;1972-07-19
280346BC33F7BBE40FC721D386E490D1;4D2FADF899BED6AF7F000E7F310BB108;Архангельская область;F;1982-08-03
29E80C594AF35860077E5F2CF4FD6B9E;5E95F41CDE7CD9A769F59F7F679D2FE8;Алтайский край;M;1961-10-04
2B555EEF245E9BB62EEDD28024EC0330;5030D5F17F35143386B96293B9370B9F;Москва;M;1991-04-05
2DC6B0F547FF1E3E4D774A7DC11E84C2;49D190D75A5264D347A01081CFEF1253;Камчатский край;F;1993-08-05
2EE6AE89B464F8866A8A83737220D4BD;1389EDD6B6D64C4C54C594E57119F115;Республика Бурятия;F;1979-02-19
31B284BF7CC4C5963BB685FC219ED3F4;85418DB8F950E5416D26281C3ACFBE6E;Архангельская область;F;1985-08-28
33CCCDC7A3F15D0E35AB6E0D058426BC;F30E82CBD5D78539E961C31D7CD94903;Краснодарский край;M;1992-12-17
372CB508C58DD2DD938611B7307821A2;9ADDD24DCB28AC398B739D55F2290F4D;Пермский край;F;1975-07-26
3DD1521EDA06BF03FDF58F16D0EA07F1;89A87977803223AB4DB4AF175F658AFC;Сахалинская область;F;1957-07-02
40B9F3CC31A88E3718AA6FF07F2CC639;0C7DADC53521F338D039F0DC40D5D8FC;Московская область;M;1965-01-27
4147F5F119CB583ABE141BFCB85280C2;B5E1CB3D26E575BE67F2F982DE0D9DC8;Тамбовская область;F;1996-03-29
4521EA056965CB3796838B9788F7C5D6;D08E2E52DF38E584AE8424CAD4945E73;Москва;M;1982-12-04
48CE923FFE04CDD9536D2337FD1AEE19;7DAB66AF440D46EC50E0EC373622B3FC;Курганская область;M;1984-05-03
4BC8171913AC9EC46199E752E0F023E1;F97F153657ACBFB17C58F2A44F0E772F;Москва;F;1982-11-08
50AAC2A96271E9ED8F7ABF837BA1CB63;ADC46C51AF8C68EF7F6F24CEBFF3D609;Иркутская область;M;1959-04-17
54371F164A64762C3DE384A0AE7248DD;70EC3866EF9959F1DDA89BE08DC77FE1;Республика Саха (Якутия);F;1976-04-24
56DAB358A1344421A7E2CC8CE26B7E68;ABFB097C7F097B13B7B2BAF1F3CB02A9;Ярославская область;F;1988-10-17
5C6E4FF95E5F09F95F0BD4FEFF71475E;8DDE62CFC5170FF5004372B000EC1320;Республика Башкортостан;F;1977-04-02
5ED432E6531993F263D601B7751C62C3;E86BEDB00177752EBF077683C42069A1;Иркутская область;F;1969-02-21
5EE8A507A2846235198EE543BF17B85F;5EE74DCBA7BD9176A050B647D6C7A6D0;Москва;F;1945-01-01
5FC2ED4F92E27F7A93E428A2FE3B3EA7;D4285C412BBC2039CC2EE4C480D6BF6E;Москва;M;1973-08-18
6227E6251F63826F3D3615AFED6D3B57;050EFBF2C0FBEA0135CDBBD330DD80E7;Москва;M;1997-07-29
62DF3B26BCC855DBA4EED81238BA52A8;2B5552800BD8FCB0CEB48A742C331184;Красноярский край;M;1977-09-05
634E7564849D27B3C452229E405629A6;7890C2C0FA02434FAF1468421581FD9D;Москва;F;1985-05-01
6378AC6D630FEAF0FC53189E823513BF;28B2005E82A1D427B30874BA871C3845;Свердловская область;F;1989-08-18
6C4BA53A0147474D3C200FA74585809B;39365B3C46463CDD7C1CB048F7756444;Республика Тыва;M;1987-12-19
6CB0FC2A35706D8036C57BEE1E30A55B;38B0FA2B7411E3BC04A626368B800B88;Республика Бурятия;M;1985-12-24
6D84FE87DDD70B060348414CF1B7C324;59DCC9911FEB02B57BF3E5819E8E7B70;Москва;M;1975-03-30
82D051B1D02EB57085B287BDEE093D4B;9E49DC8F2E9FBB37649A081E5222AC59;Забайкальский край;M;1981-10-09
87AA5300E53C269CBC50730B70ED2E3D;324D2E7063D2DED290507224113BEF6C;Санкт-Петербург;F;1988-08-23
8904661A858FD71FAE16D6F09171D5F8;954D793570920517C77723DB3D1F94B8;Республика Татарстан;M;1975-12-11
89E4ECE56D9CFA5F90D78CEAAF472730;3F040F31011A7734A50748FF84D9F7F2;Алтайский край;M;1992-03-27
8ABB36B4EBCA71C0AC807CA41F23ABE2;B4C1AB1E397F9B8CDC22F5828FE4AE50;Москва;M;1972-03-30
91134F62AA472E714EB665CDDF7DE195;54D5073116A7B8C3D673C4C7ADA7160C;Республика Бурятия;M;1955-08-17
91CBDEB25F5D6BA6303A80D37F520B8B;8DBEC5DCE3C96ABB2A1153F72A006FB1;Московская область;M;1983-02-01
91D0FF9610622A47354DDAEBF16F0E54;1C9B13A9D57FAF1581E3B457D7943C08;Челябинская область;F;1968-09-08
925D12FFCBF2A66BE92EE21C19DA8715;45922C2334C857DB9FD76A23B6DFAE5D;Москва;M;1975-04-29
94F5191E4B6C052E65515309C1E980A0;EDE227B10104F01A0C5C8FE70A38CB85;Нижегородская область;F;1994-08-31
95C015C74AE246E5D5C639424ED823B3;C64B78F997EF04A88505B33EA7AABDDB;Москва;M;1974-11-03
95C015C74AE246E5D5C639424ED823B3;D373023D6B6F17F1B7D4B7846ECE04DF;Москва;M;1974-11-03
97275FA62992DE51BA8DDF4BF91D774A;C93849DAC02575127316DDBCD7F7905E;Красноярский край;F;1979-12-28
97563476F256529E2F5E5E71E3278062;B8A490FB16929D67E52A82A220312848;Москва;M;1991-05-19
99AACB6CE58553971397A97AA9FBF1F0;A8E007210352AB9D80AB3FF9AE563D1A;Пензенская область;M;1968-02-18
9DCAE8260C12B57DD72F3A9A3321A77F;F475F50C36AACDD797C13A10B7FD34C5;Красноярский край;M;1971-04-07
9EC9FA5CE6021D2E1F8F6D507B22F67B;2282BD8367696553683AC10DEA300153;Республика Башкортостан;M;1992-10-30
A0DF6E73E851461080925BFCF6FDB7D8;DE64142086AFB59464077B5A5E281030;Москва;F;1970-09-10
A17E77DB53E5A0F4A615DBD8307EB10A;D4181539F72418721A5899630D100A8B;Республика Калмыкия;F;1967-10-03
A2A9DF57D8E14AA6E780929103AB84D0;0EC2921E8F6D171813D3A8051A913787;Ростовская область;F;1989-02-12
A518615755E864811369BBC54C9A484E;CCC7351916670F787E234D2BE7DEDE56;Москва;F;1962-10-09
A51E04DA8EC2810740E7976B00C29631;D8760C32F12E33E921541F99704E7822;Москва;F;1969-07-14
A5966E12A0B2BB77780C1DA5D2B7FCCC;27DEBE49AC84A29D9FF376DE4689D8A5;Республика Марий Эл;F;1981-07-14
A6DDE104B275E48AB4059FA34E3DDBBB;3A5AECA3CA7C3F89B3023398C7946F9F;Московская область;F;1982-01-29
B3129BB1D05837BC150B36664FDE6BE4;02FDF00F0A3461136D6D2BEEF34DE1F3;Красноярский край;F;1971-08-30
B8953F23012401788DE8D4B6175209A4;5C27130DBEFEE6F48378AE1033F21F05;Красноярский край;M;1993-07-22
B8A67CCC518C46805C36558A7E15E1F3;DE1FADFB7AA3EC74F7314C9CF3E386CE;Мурманская область;M;1982-08-26
B8F8F4CF52D96328669DD065E1656477;98C8C3AFAB0A592F410D51C57DCCE8D4;Красноярский край;F;1998-07-02
BAE807DA57FF1C8AC767AAAEA11868B6;221E913B5ED7CE6EA043AB39D1C6B770;Приморский край;M;1989-06-23
BBDFB0E28ED95818FA195214E6ACF321;5DFD2894ECDE8D77057A822EFC050603;Воронежская область;F;1962-06-29
BD16E9CB00BFCBACC1266A0076A2D785;DF83A242C90D9268130AB2AC66FF5925;Красноярский край;M;1978-05-09
C1F92DBA35DB35FD179AFCFB1B80A5D2;335E393E846748EEAC3C00FDCF7F0E79;Забайкальский край;F;1974-11-30
C6C8D14B54C69F31BA764DFE16EAD06D;07F2E34F3286C3117FB9B8B0AFC8803A;Москва;M;1985-09-21
C7D63A0B0EF47DC170C93C31F488AD5E;A7A9B801706F226B177F93032CBB98CD;Липецкая область;M;1962-07-27
C86985168F0EF5819495D66BC60003F0;C55690C5329265FC4BBEDE6CB042520A;Республика Саха (Якутия);M;1981-11-22
C992D9F2D3C6855AA148AA0766B80E0D;47694536922BC99ACA4758701571EC09;Краснодарский край;F;1981-01-10
CB3008F4178AC5EF5D911C6B049ABE02;8457468EB09C287DBA49C92660B6D0CB;Курганская область;F;1984-03-15
CEF40C5F4A994D9F2CED313387718520;393240DFF2432ADC8BE2661871092344;Республика Башкортостан;M;1970-09-10
D7F1118E4A87B8CA83690D7E22BC3B32;DDED9D918CB8FD65DA77EEC03E6F4210;Амурская область;M;1974-08-16
DA7F470C8E1BD4DD4D4EE6D1E7D6BABD;B015AE7322632A4E17272DBA9200039A;Красноярский край;F;1988-01-23
DD00F26155A6883326CF05B0CF60791F;0E6C6FFB18C2FA7522CAAF705B643020;Ростовская область;F;1988-10-07
E49D826D424A99AA42B4FB38D987122A;A3A5169CEDE152B4EB8244163ECF6039;Красноярский край;M;1960-12-15
E5AD74305953922025D057E19215AB22;EBE85F090B16C01B8A038C9EC3CB9627;Новосибирская область;F;1970-05-07
E8EA4DE0CD2371D1ED0D40F65765AAAF;7F0FEF8611C70CF761B8FB06A6466931;Москва;F;1963-08-14
EA7F57D715AB1E1A5A538DC1CD5948C2;62B5921F1542B60836595650C1423998;Москва;M;1986-04-10
EB701323565C66FDC27B8539B155C472;F65422370FB2D7F7C9156401D5FA1623;Москва;F;1989-07-12
F0676CD76985AF2EA2A8251F65B13755;A628E7ED0CE6454CFEF5851059FB6259;Приморский край;M;1981-01-31
F44AD1A435E775A175C406B352AB5157;E97D089DFE902BC33135A325537BE1D5;Иркутская область;M;1982-05-16
F629B418E41EDA6EF1570D3A5A83B2D1;4BF3E279260182611E594024BB6211BC;Хабаровский край;M;1972-03-31
F7B0A1DDBDAB950D64D979B3DBB775B9;BFAF9C1D0BC8EBD53D7CD9E2F9E254B6;Волгоградская область;F;1999-11-03
FDCCC8884E2686108A44AEBFCEC5D864;C989B1E71F7FA93F615640E582C83706;Курская область;F;1974-09-10
FF4892A02AC0BBCE7EDDF190E2CF9001;7A4D771E6103628D7FC3BFF275006125;Москва;F;1963-02-20
02742357300A71889E018AD35941DA09;25B3F16EDFB473DE3672EBCC9ABC9512;Москва;M;1991-12-20
112AEC7D79FC31C78578E71B1A157911;96F43F7F0B54582E5C4AC6C89FAB6CAB;Москва;F;1976-10-13
114DDDB3DBE1577F01EE8B9F9535DEE0;A5F28809D98BBC7B202CC4AD5124B07F;Москва;F;1995-02-13
115735C3DAAE4C6051BAE649F8BDBAA5;70099F7C9F423AD59E2FABF577FE1577;Самарская область;F;1989-02-07
194B60F9710B32A3BE7EA42302CC488F;2226CF3793B5DBE8D91DC790ECA9C18A;Московская область;F;1970-02-04
19E6A952ED4CFB1CC93EFCB8E1787526;CE10F13A70DFC74F3AEA421E7E21B610;Республика Саха (Якутия);M;1987-07-30
1A0F36B2755E0DFC8C8A33514FFFED92;877DB02D734088B4E882F3A9B10C966D;Томская область;M;1983-06-30
1DC6B250F3892846BF939F51B3BE0FF1;218414E88C9EC251D889F52D2A839B29;Краснодарский край;M;1966-07-25
1E901A57809FBF47215FA234FFC622E7;6AF968661B4EEB519A90629B23150B37;Липецкая область;F;1960-11-10
205AB735BD55739DFB0565F701DD01AC;075A9B9EE6D0DD1D901E75D5ABC2105B;Республика Коми;F;1991-04-06
245DBD4C5CA9423658001DE8946897AD;B6B85C9970287C23A3D099BA5C9A61B1;Липецкая область;M;1969-07-05
245DBD4C5CA9423658001DE8946897AD;BB06BE75011D8BAAF93E59975A88B897;Липецкая область;M;1969-07-05
2471DC0708E8957064A858C16833A70F;2317E701F5653E3C3BEF2A7D51E686DB;Астраханская область;M;1980-07-17
26A74EA161AF2C5AAB4C1A030AFF4421;26E35C8E531B03D8E5F66DF55D298C43;Приморский край;F;1971-06-25
293404322F27FDF77ADEE3703B1AC7E7;B47E0FBBBD38D7D586CA33953C8C0702;Москва;M;1998-03-03
